ID,Employeeturnover
139792,0
71719,0
90019,0
126709,0
105521,0
88586,0
72568,0
61711,0
158605,0
87407,0
101874,0
59366,0
51559,0
78317,0
146821,0
74641,0
96214,0
104259,0
166879,0
134902,0
127250,0
78501,0
147401,0
52730,0
95042,0
99073,0
68290,0
113765,0
68094,0
128755,0
167654,0
161000,0
168552,0
178618,0
176049,0
56068,0
142038,0
114391,0
48065,0
147017,0
106391,0
157660,0
49919,0
61517,0
82335,0
49429,0
174424,0
120416,0
145126,0
85466,0
86042,0
70769,0
102546,0
127460,0
69295,0
112033,0
110486,0
64179,0
95077,0
161249,0
147152,0
134030,0
178280,0
70335,0
68197,0
77699,0
104128,0
70117,0
136162,0
150188,0
44354,0
117002,0
93670,0
179807,0
77424,0
118862,0
52779,0
101911,0
58716,0
44992,0
156785,0
159434,0
126939,0
133416,0
136015,0
134079,0
134083,0
170902,0
174574,0
139969,0
95877,0
96815,0
143324,0
75602,0
73848,0
86376,0
120002,0
94883,0
116877,0
145778,0
63950,0
122959,0
165399,0
103224,0
102859,0
96395,0
155995,0
152989,0
79588,0
141408,0
117727,0
137086,0
72590,0
85161,0
129826,0
98581,0
144159,0
51225,0
141212,0
75774,0
135656,0
47303,0
133152,0
58919,0
107784,0
80082,0
110161,0
98439,0
60709,0
86327,0
108433,0
76240,0
89848,0
82753,0
144919,0
53271,0
100121,0
167803,0
82732,0
108175,0
92452,0
120642,0
103292,0
56817,0
58962,0
136489,0
146795,0
111700,0
178327,0
150513,0
157826,0
63829,0
135661,0
178031,0
74514,0
156206,0
95942,0
81660,0
164958,0
46995,0
90937,0
51852,0
161612,0
80056,0
133056,0
51714,0
122691,0
78202,0
54208,0
106945,0
55740,0
130625,0
61328,0
122250,0
159066,0
170851,0
105688,0
95040,0
143195,0
128993,0
104452,0
138649,0
65908,0
68138,0
146119,0
135328,0
124209,0
99164,0
127418,0
176705,0
113615,0
168056,0
142572,0
136184,0
139211,0
146179,0
84853,0
152522,0
150005,0
138708,0
54347,0
163914,0
138747,0
80618,0
68086,0
107319,0
76538,0
149078,0
112511,0
162259,0
82392,0
165945,0
121759,0
121292,0
134043,0
147251,0
94712,0
81850,0
81999,0
139297,0
63037,0
113107,0
104193,0
83226,0
94989,0
167425,0
59490,0
94450,0
124849,0
56833,0
163428,0
62717,0
70546,0
171052,0
113417,0
116807,0
146307,0
167992,0
170830,0
84618,0
170380,0
131865,0
175858,0
98657,0
67599,0
173544,0
172070,0
132941,0
182688,0
124487,0
154097,0
164463,0
97692,0
153606,0
86838,0
171956,0
171719,0
119174,0
159568,0
91121,0
132964,0
69701,0
159323,0
130062,0
115100,0
79878,0
61327,0
146362,0
164392,0
83544,0
126101,0
103467,0
74793,0
58172,0
104837,0
46491,0
126484,0
51338,0
163719,0
103800,0
105138,0
125626,0
122339,0
174980,0
62961,0
90706,0
159268,0
166261,0
119145,0
120479,0
115032,0
102618,0
149939,0
134137,0
104446,0
126141,0
158862,0
56721,0
53906,0
60921,0
57929,0
83667,0
55017,0
69777,0
180082,0
146552,0
107688,0
120022,0
102281,0
148123,0
80629,0
166169,0
84842,0
144611,0
129391,0
180116,0
173403,0
170233,0
105263,0
90999,0
135948,0
77942,0
144076,0
60471,0
138572,0
67570,0
57914,0
181587,0
179014,0
63561,0
155631,0
179558,0
116705,0
173457,0
85405,0
157980,0
71660,0
95563,0
43645,0
182048,0
103881,0
146239,0
100594,0
106057,0
145176,0
55308,0
171408,0
173497,0
63485,0
133300,0
74412,0
83525,0
116066,0
119079,0
133368,0
103244,0
119021,0
160467,0
70852,0
176419,0
113814,0
174481,0
57505,0
64324,0
72834,0
147281,0
164614,0
43433,0
51279,0
137584,0
148459,0
55717,0
55928,0
145659,0
129303,0
155278,0
152297,0
57761,0
141029,0
78290,0
86157,0
69266,0
49828,0
171491,0
162188,0
45257,0
175034,0
133007,0
156024,0
93540,0
163492,0
156325,0
152425,0
98497,0
114505,0
76974,0
144158,0
86076,0
163242,0
145254,0
79350,0
57260,0
49355,0
47406,0
70229,0
123990,0
89205,0
58326,0
116612,0
173419,0
135469,0
177055,0
135704,0
70263,0
146226,0
117815,0
157132,0
165240,0
127543,0
156928,0
165083,0
91206,0
119563,0
141171,0
96286,0
138055,0
73867,0
86126,0
89054,0
106848,0
118919,0
84846,0
104027,0
86483,0
165559,0
54499,0
116498,0
83505,0
46596,0
82848,0
78420,0
174323,0
97456,0
59790,0
96533,0
134632,0
81785,0
173410,0
165860,0
178255,0
143152,0
108477,0
170451,0
148707,0
120470,0
107286,0
44138,0
67805,0
61936,0
155436,0
80638,0
56731,0
144853,0
170536,0
95581,0
53905,0
91873,0
93409,0
156995,0
174419,0
171831,0
55007,0
181222,0
53704,0
69482,0
120709,0
161022,0
54192,0
122875,0
48714,0
177043,0
65923,0
145846,0
97713,0
104979,0
64118,0
132001,0
68730,0
122204,0
61439,0
169631,0
125453,0
118362,0
59610,0
52642,0
151985,0
51365,0
90504,0
74240,0
143149,0
135196,0
135144,0
62569,0
109735,0
141439,0
126433,0
70953,0
152968,0
86596,0
71273,0
174442,0
116997,0
171387,0
86728,0
154781,0
123199,0
80717,0
87109,0
171171,0
105375,0
175776,0
113602,0
176011,0
115160,0
67950,0
151255,0
161872,0
134102,0
143759,0
45961,0
62644,0
87110,0
52549,0
153969,0
56702,0
126368,0
165261,0
132805,0
101313,0
68373,0
153450,0
57483,0
124828,0
45602,0
66887,0
104226,0
102340,0
162256,0
182729,0
151534,0
175006,0
123449,0
76887,0
96837,0
178081,0
122931,0
149029,0
149241,0
56808,0
60816,0
158137,0
119853,0
147468,0
88903,0
175331,0
142146,0
106672,0
74692,0
162518,0
51241,0
114017,0
109064,0
131319,0
163793,0
91188,0
177824,0
148839,0
107812,0
49564,0
133477,0
113180,0
172674,0
94568,0
131098,0
83655,0
132956,0
149660,0
51938,0
78449,0
160063,0
114755,0
114171,0
121793,0
117205,0
107227,0
58171,0
143307,0
61757,0
136950,0
115862,0
148904,0
141691,0
107300,0
53358,0
160459,0
141183,0
122337,0
138519,0
120367,0
81910,0
73004,0
51033,0
43666,0
124500,0
58353,0
106096,0
102375,0
83916,0
162530,0
134305,0
100096,0
168186,0
174869,0
138639,0
158562,0
137261,0
108843,0
132049,0
144897,0
167504,0
157553,0
61734,0
99583,0
163608,0
174561,0
99495,0
170268,0
70422,0
107430,0
90434,0
176580,0
84065,0
67247,0
172905,0
90201,0
161619,0
77530,0
132313,0
72695,0
60975,0
134976,0
114135,0
135326,0
146174,0
150445,0
88655,0
54330,0
97680,0
93326,0
128118,0
55984,0
83802,0
142936,0
101644,0
85971,0
115729,0
123645,0
82971,0
69988,0
94662,0
95539,0
66443,0
59782,0
178030,0
126844,0
44885,0
147022,0
59436,0
169955,0
67832,0
147245,0
106250,0
175275,0
94200,0
98195,0
111462,0
170075,0
46221,0
158932,0
118475,0
155735,0
66705,0
164555,0
126426,0
130938,0
84229,0
108416,0
175147,0
134199,0
174072,0
120571,0
72401,0
175316,0
111815,0
48470,0
99747,0
44438,0
85661,0
87439,0
160513,0
137820,0
150150,0
79626,0
79237,0
107147,0
143034,0
147525,0
140606,0
102437,0
72959,0
154799,0
126556,0
52763,0
129895,0
113247,0
69322,0
118237,0
177454,0
56439,0
125994,0
121646,0
98722,0
63414,0
62171,0
153659,0
88015,0
58058,0
89960,0
130334,0
156968,0
88525,0
118586,0
95657,0
170636,0
81719,0
160271,0
70286,0
115165,0
85770,0
48341,0
89381,0
156312,0
48272,0
134397,0
72779,0
135887,0
162424,0
129659,0
80684,0
107904,0
139161,0
125696,0
53204,0
107830,0
179502,0
59732,0
169266,0
111946,0
100050,0
172331,0
167408,0
108844,0
144177,0
98778,0
110606,0
143942,0
148093,0
120902,0
141198,0
167203,0
50204,0
48703,0
130226,0
73824,0
107416,0
92388,0
94644,0
58911,0
71119,0
105926,0
180996,0
165378,0
94809,0
89595,0
85630,0
137198,0
99281,0
81094,0
112360,0
159384,0
174476,0
51380,0
101604,0
90479,0
49201,0
149526,0
151388,0
76823,0
141350,0
46015,0
174091,0
155000,0
90753,0
46116,0
79980,0
85774,0
171963,0
52385,0
75470,0
59936,0
131988,0
157312,0
45100,0
130823,0
62080,0
96189,0
152746,0
74088,0
163575,0
87519,0
106211,0
104352,0
55111,0
175041,0
153499,0
141271,0
59517,0
168521,0
153903,0
70958,0
117334,0
167438,0
116673,0
167223,0
72615,0
133504,0
112188,0
166191,0
112099,0
90950,0
178360,0
161833,0
129488,0
53918,0
170042,0
91532,0
80973,0
147521,0
146837,0
67918,0
154536,0
50008,0
101579,0
105221,0
144040,0
97075,0
143279,0
123962,0
114998,0
100864,0
46004,0
103118,0
61749,0
51912,0
169347,0
90838,0
86497,0
176635,0
111229,0
94582,0
65244,0
137803,0
162444,0
121750,0
98001,0
49755,0
139556,0
115221,0
156556,0
173365,0
163010,0
165749,0
167097,0
60028,0
142657,0
157118,0
124626,0
137605,0
136090,0
150574,0
72287,0
169674,0
145783,0
132353,0
67120,0
79905,0
117380,0
148160,0
148225,0
88650,0
112547,0
79245,0
47602,0
58195,0
130615,0
134115,0
58063,0
159338,0
167343,0
67994,0
165089,0
62358,0
156451,0
100987,0
168187,0
168923,0
143541,0
158054,0
143873,0
159773,0
62122,0
102244,0
153768,0
148086,0
132189,0
134416,0
126071,0
144677,0
147572,0
84560,0
48322,0
49903,0
84696,0
49233,0
118013,0
164303,0
153385,0
158070,0
82615,0
168508,0
73113,0
52640,0
172087,0
113726,0
76067,0
89957,0
43427,0
107435,0
54396,0
92174,0
103129,0
67535,0
67375,0
85739,0
131282,0
143457,0
157210,0
56497,0
87310,0
180719,0
168040,0
46470,0
112200,0
169021,0
86577,0
85420,0
100103,0
168410,0
170988,0
132346,0
44910,0
121199,0
104068,0
173170,0
81847,0
147394,0
82762,0
98741,0
110213,0
178248,0
98231,0
110209,0
63194,0
60853,0
74512,0
65881,0
148871,0
59460,0
97411,0
66307,0
122748,0
59804,0
114402,0
169638,0
96796,0
147861,0
107876,0
103209,0
103620,0
82703,0
135492,0
119399,0
57710,0
154003,0
47692,0
112831,0
106665,0
75026,0
115892,0
128712,0
64461,0
169588,0
101646,0
100316,0
136859,0
79459,0
71208,0
147576,0
125436,0
149918,0
119697,0
134770,0
110089,0
88999,0
84613,0
76504,0
76861,0
72871,0
141192,0
150496,0
64229,0
156010,0
160600,0
96951,0
146903,0
177461,0
61946,0
174608,0
46185,0
137686,0
152670,0
123527,0
108887,0
108326,0
151947,0
69551,0
150106,0
99931,0
128425,0
174267,0
117895,0
71614,0
99732,0
146017,0
103255,0
132225,0
87447,0
116901,0
74549,0
86675,0
81673,0
61376,0
159160,0
137184,0
115568,0
104918,0
69700,0
149240,0
179423,0
164852,0
47498,0
147801,0
139940,0
151117,0
45704,0
58753,0
150573,0
136024,0
45674,0
90782,0
162537,0
121159,0
114069,0
161094,0
133470,0
149603,0
133621,0
151346,0
180920,0
171013,0
47277,0
71404,0
160849,0
140144,0
112719,0
102957,0
150420,0
149843,0
66444,0
151283,0
121811,0
130915,0
107119,0
45289,0
55707,0
100422,0
170894,0
104029,0
114298,0
148721,0
155059,0
160720,0
95922,0
135643,0
73796,0
147226,0
109324,0
132184,0
107842,0
59297,0
169573,0
164130,0
120618,0
104769,0
113274,0
78648,0
173335,0
95398,0
76117,0
140930,0
179717,0
178626,0
152486,0
179142,0
89258,0
148921,0
98686,0
104861,0
92254,0
134490,0
172826,0
92026,0
99002,0
147564,0
110281,0
141693,0
69030,0
159973,0
169520,0
150443,0
44506,0
118266,0
131190,0
131437,0
126218,0
81758,0
93807,0
164672,0
119183,0
75921,0
55073,0
117354,0
104157,0
91287,0
58622,0
163905,0
67770,0
105636,0
70661,0
138161,0
82699,0
57342,0
61704,0
50687,0
119976,0
126022,0
122729,0
143947,0
51259,0
100469,0
174069,0
154389,0
86169,0
123248,0
44000,0
77092,0
119938,0
56147,0
126496,0
112253,0
129990,0
132829,0
64091,0
145561,0
90886,0
101209,0
56435,0
115471,0
125828,0
147156,0
53426,0
128803,0
143937,0
146786,0
177435,0
113190,0
61730,0
99343,0
127561,0
117040,0
115259,0
57335,0
129402,0
142243,0
80398,0
170066,0
59081,0
49351,0
54424,0
66107,0
120541,0
104714,0
85899,0
175985,0
173929,0
165584,0
155305,0
125840,0
177796,0
94732,0
130952,0
152698,0
74016,0
90468,0
162457,0
78322,0
117375,0
62415,0
53339,0
77442,0
118716,0
180885,0
148937,0
73753,0
95804,0
130108,0
101322,0
112648,0
168821,0
166282,0
85847,0
138556,0
116254,0
76441,0
161099,0
157665,0
140227,0
81523,0
147361,0
107505,0
143322,0
161884,0
81238,0
119001,0
59426,0
120520,0
90079,0
132817,0
155531,0
67641,0
114152,0
126063,0
106912,0
148308,0
66182,0
138847,0
77216,0
182203,0
146701,0
75549,0
49049,0
147241,0
137169,0
154281,0
82360,0
152838,0
163558,0
77552,0
170864,0
139188,0
106791,0
126178,0
98398,0
130350,0
44277,0
172788,0
49734,0
157059,0
128229,0
128579,0
169150,0
106965,0
81830,0
104008,0
76170,0
138735,0
122643,0
53584,0
157362,0
78931,0
171994,0
79549,0
46946,0
79710,0
75235,0
79967,0
78428,0
157997,0
48106,0
98186,0
115142,0
163524,0
80177,0
126494,0
142433,0
58422,0
180105,0
83589,0
104209,0
73544,0
78097,0
88011,0
174706,0
122246,0
165093,0
69629,0
54677,0
75434,0
129125,0
165745,0
59967,0
87243,0
106931,0
71639,0
100204,0
91830,0
63140,0
130682,0
121235,0
103215,0
103078,0
147199,0
44880,0
104999,0
165122,0
98700,0
58187,0
146603,0
81471,0
83856,0
134380,0
123020,0
170461,0
134283,0
150023,0
80498,0
132647,0
179820,0
83549,0
58237,0
175185,0
74868,0
125254,0
61488,0
92507,0
125709,0
167032,0
87033,0
53044,0
174396,0
150363,0
174586,0
74091,0
48888,0
61973,0
48044,0
88363,0
77350,0
163358,0
168147,0
81343,0
68403,0
73709,0
132036,0
60740,0
143345,0
84443,0
78998,0
104506,0
79180,0
104737,0
136285,0
64075,0
57639,0
88644,0
54805,0
145675,0
52176,0
153379,0
154936,0
85357,0
150627,0
173273,0
164414,0
132400,0
106538,0
150529,0
161140,0
43833,0
127948,0
136013,0
57082,0
64731,0
82617,0
45406,0
158764,0
171508,0
132029,0
181360,0
165565,0
134671,0
44054,0
122619,0
131689,0
149193,0
148034,0
120649,0
56886,0
178949,0
73991,0
165813,0
104843,0
151820,0
93111,0
43693,0
114893,0
104886,0
122449,0
97908,0
120444,0
88566,0
52486,0
143374,0
79923,0
149790,0
84765,0
178458,0
67158,0
92218,0
146573,0
160328,0
45048,0
125990,0
138046,0
97027,0
162135,0
167469,0
138547,0
169557,0
84944,0
152194,0
121091,0
90933,0
136269,0
71579,0
77727,0
123514,0
59465,0
110292,0
45061,0
110851,0
54045,0
134094,0
109528,0
46901,0
114405,0
64496,0
89127,0
157673,0
166524,0
149927,0
89046,0
164166,0
150661,0
130747,0
158731,0
82046,0
116090,0
100340,0
65622,0
152988,0
71990,0
121143,0
59183,0
167443,0
147493,0
174483,0
62517,0
155064,0
169119,0
101766,0
83586,0
112747,0
45254,0
81434,0
166084,0
56754,0
61193,0
145554,0
99433,0
177609,0
109818,0
113629,0
73374,0
73943,0
114131,0
141730,0
168036,0
48305,0
66825,0
49241,0
126793,0
53166,0
133635,0
124675,0
127867,0
171677,0
132660,0
162507,0
94630,0
125975,0
181796,0
98568,0
101952,0
154274,0
172016,0
74961,0
126163,0
171914,0
128305,0
85818,0
123742,0
93549,0
131716,0
106118,0
142718,0
125778,0
139467,0
145840,0
165033,0
61375,0
72833,0
150179,0
86795,0
68964,0
147486,0
87054,0
70609,0
158454,0
116815,0
96488,0
148050,0
149920,0
155118,0
92475,0
153236,0
59853,0
118528,0
74683,0
175238,0
120508,0
139382,0
178883,0
116924,0
95770,0
169395,0
73474,0
172531,0
52502,0
168458,0
76610,0
109863,0
175026,0
151058,0
105202,0
124469,0
84716,0
48355,0
129088,0
146200,0
134932,0
48066,0
56268,0
181859,0
138932,0
141396,0
160716,0
122888,0
77023,0
154506,0
155481,0
83325,0
49170,0
51876,0
88306,0
176471,0
70500,0
138581,0
94636,0
104825,0
66930,0
172733,0
47104,0
58327,0
140867,0
56986,0
167691,0
59655,0
70077,0
88063,0
156681,0
157806,0
122270,0
74339,0
66399,0
165398,0
121486,0
59662,0
83706,0
89869,0
122316,0
179922,0
113223,0
56578,0
124826,0
52961,0
133537,0
178354,0
63946,0
142432,0
124369,0
148892,0
158352,0
157349,0
131443,0
152979,0
72466,0
114339,0
88870,0
166797,0
82712,0
126394,0
51532,0
50567,0
45288,0
90279,0
103096,0
96188,0
101950,0
171965,0
67849,0
51108,0
67982,0
178904,0
107741,0
147137,0
132438,0
166354,0
83480,0
72321,0
109990,0
181290,0
159982,0
62178,0
69319,0
119902,0
95238,0
175678,0
48889,0
54664,0
180637,0
153139,0
44006,0
49630,0
180258,0
161702,0
50047,0
74248,0
152927,0
166957,0
166305,0
72903,0
172918,0
174104,0
151260,0
68982,0
156212,0
127336,0
80806,0
92489,0
43447,0
61695,0
163016,0
69572,0
118978,0
148334,0
70127,0
53002,0
112111,0
94587,0
177656,0
137738,0
64701,0
152458,0
127623,0
174761,0
176556,0
81504,0
179198,0
171276,0
143958,0
158597,0
146522,0
75064,0
77701,0
143043,0
162498,0
69493,0
155256,0
156655,0
170078,0
152488,0
55270,0
50608,0
153592,0
45394,0
47713,0
100962,0
109123,0
85693,0
141538,0
70208,0
129859,0
161890,0
67762,0
165290,0
114031,0
58510,0
92067,0
146516,0
150083,0
91723,0
105644,0
114331,0
145320,0
138992,0
167839,0
102087,0
124497,0
151647,0
98928,0
74951,0
83539,0
70697,0
142772,0
120662,0
117624,0
71205,0
91636,0
66054,0
111605,0
46019,0
168018,0
129044,0
80541,0
83645,0
133239,0
121611,0
85055,0
63624,0
141077,0
82098,0
149922,0
168674,0
172503,0
121631,0
51755,0
135212,0
51603,0
73718,0
46978,0
128800,0
77944,0
179124,0
66793,0
174343,0
59851,0
109785,0
55088,0
179695,0
159085,0
48184,0
83836,0
99177,0
94552,0
172647,0
128887,0
159097,0
80359,0
111460,0
160301,0
107713,0
69263,0
122384,0
116800,0
115735,0
100705,0
120597,0
145406,0
162906,0
127874,0
144750,0
67723,0
163403,0
49988,0
117633,0
155101,0
56804,0
78930,0
127991,0
166564,0
67760,0
133788,0
44403,0
168313,0
106749,0
147752,0
142819,0
160430,0
71797,0
169884,0
162761,0
93827,0
116541,0
48916,0
66301,0
116734,0
69099,0
104426,0
69207,0
96031,0
181732,0
51917,0
91844,0
117352,0
112441,0
46110,0
52613,0
135952,0
151935,0
143769,0
76503,0
128842,0
129679,0
116468,0
89499,0
115202,0
140827,0
143399,0
86015,0
90342,0
168790,0
144152,0
68171,0
155911,0
175347,0
51105,0
143244,0
74519,0
102172,0
107495,0
140043,0
163900,0
115162,0
45031,0
164151,0
46960,0
140045,0
63858,0
143862,0
174679,0
55015,0
122496,0
116714,0
127866,0
148281,0
104787,0
151743,0
70441,0
52509,0
114561,0
87527,0
154589,0
118694,0
126237,0
128017,0
145164,0
151646,0
124357,0
92269,0
170968,0
109334,0
94620,0
126144,0
181042,0
119223,0
136211,0
114510,0
82435,0
167153,0
149388,0
146528,0
69638,0
78492,0
143545,0
170754,0
177645,0
104946,0
94534,0
143499,0
152632,0
102187,0
66760,0
97917,0
80894,0
79779,0
158115,0
104246,0
171488,0
86300,0
159465,0
99656,0
161190,0
78951,0
66445,0
72193,0
129765,0
87887,0
52154,0
60356,0
92456,0
81141,0
122840,0
67979,0
142887,0
47567,0
72011,0
115008,0
58087,0
103406,0
136542,0
177713,0
75682,0
141007,0
112589,0
50439,0
78748,0
72395,0
46732,0
52553,0
153363,0
139633,0
99847,0
89841,0
178305,0
46069,0
84615,0
96650,0
125926,0
102403,0
98776,0
98638,0
73019,0
161504,0
57013,0
105382,0
174901,0
146545,0
57893,0
181776,0
129041,0
68324,0
57910,0
114376,0
151705,0
119172,0
178751,0
154417,0
135005,0
88835,0
136443,0
164211,0
132016,0
134100,0
118592,0
94011,0
105473,0
134871,0
133143,0
157595,0
64052,0
139974,0
103641,0
147748,0
161646,0
81606,0
113980,0
153448,0
168779,0
152278,0
95818,0
67801,0
75630,0
126867,0
74369,0
109001,0
148524,0
160592,0
172292,0
155994,0
88427,0
92395,0
83486,0
178868,0
101385,0
163263,0
131910,0
160583,0
163362,0
106127,0
168021,0
128737,0
43675,0
78817,0
71214,0
163007,0
164179,0
152217,0
126754,0
135350,0
98127,0
61107,0
124337,0
157869,0
153815,0
167274,0
164691,0
166221,0
139823,0
141011,0
82757,0
107247,0
150375,0
170499,0
154797,0
132240,0
149292,0
114030,0
119571,0
94493,0
84527,0
70339,0
77834,0
71848,0
133442,0
152942,0
95583,0
100545,0
87073,0
88316,0
88056,0
159487,0
127376,0
99882,0
161217,0
75136,0
127999,0
161792,0
181192,0
85868,0
56446,0
43835,0
163261,0
108710,0
159863,0
66678,0
51896,0
58800,0
90993,0
143140,0
154475,0
172263,0
168808,0
176402,0
136222,0
95108,0
109072,0
49897,0
81973,0
73308,0
176883,0
74064,0
131054,0
152474,0
103350,0
154252,0
94031,0
140914,0
102502,0
158377,0
75489,0
67317,0
81694,0
104152,0
128501,0
170600,0
165524,0
79035,0
132491,0
139704,0
158316,0
65995,0
107357,0
135957,0
172439,0
48493,0
92502,0
136762,0
146732,0
91436,0
118609,0
153077,0
106576,0
129598,0
114222,0
171224,0
45495,0
63017,0
142271,0
58769,0
167083,0
151719,0
50565,0
128813,0
84660,0
170639,0
121264,0
152346,0
141528,0
125022,0
52865,0
69842,0
60453,0
161988,0
57514,0
123908,0
165392,0
52615,0
99054,0
157782,0
166663,0
114846,0
162056,0
106887,0
113610,0
177292,0
75074,0
175230,0
100524,0
179951,0
69677,0
56320,0
50385,0
80338,0
174826,0
138164,0
73318,0
61049,0
133296,0
134375,0
53193,0
53101,0
111998,0
98763,0
46765,0
76054,0
106252,0
175942,0
48028,0
136907,0
89342,0
111599,0
91774,0
142632,0
99478,0
75233,0
149650,0
61127,0
88711,0
136970,0
169487,0
58006,0
134853,0
102723,0
71055,0
104828,0
57114,0
120400,0
128801,0
45240,0
148279,0
62687,0
73188,0
138209,0
182038,0
49520,0
49044,0
148642,0
124606,0
56755,0
77484,0
66070,0
145534,0
99020,0
159780,0
125383,0
111368,0
112994,0
100587,0
74510,0
145273,0
165401,0
115921,0
169205,0
72775,0
115780,0
166319,0
52109,0
87010,0
170646,0
135527,0
127139,0
178158,0
88585,0
115458,0
161996,0
63731,0
135637,0
150741,0
115666,0
174003,0
43861,0
108504,0
136769,0
84912,0
154147,0
74889,0
87825,0
119682,0
182639,0
174429,0
109314,0
182464,0
177179,0
110074,0
79850,0
49826,0
49864,0
152651,0
100562,0
164887,0
134801,0
121988,0
50509,0
146482,0
132912,0
152227,0
51590,0
106316,0
58522,0
94549,0
108963,0
141321,0
91554,0
163388,0
53308,0
59713,0
167774,0
117721,0
128686,0
140483,0
180378,0
65766,0
137844,0
175609,0
54122,0
50802,0
47343,0
144925,0
103245,0
118055,0
132646,0
166580,0
117549,0
89743,0
164468,0
154390,0
118769,0
88945,0
74831,0
66891,0
87630,0
54284,0
53476,0
61410,0
129349,0
144573,0
98788,0
105836,0
173264,0
171203,0
117587,0
84942,0
179362,0
77797,0
158430,0
56677,0
153354,0
75514,0
78236,0
50291,0
90097,0
88295,0
95607,0
84366,0
56352,0
94176,0
144028,0
77201,0
132567,0
72880,0
143573,0
145531,0
51646,0
176220,0
167157,0
149083,0
113687,0
115664,0
98965,0
166870,0
63661,0
67733,0
106196,0
121392,0
130793,0
60411,0
162429,0
154030,0
72152,0
48863,0
87353,0
166250,0
177402,0
61520,0
164399,0
163088,0
88520,0
69004,0
127136,0
86231,0
115704,0
43568,0
138409,0
46140,0
133596,0
86907,0
140416,0
67178,0
78932,0
117670,0
166124,0
83271,0
179653,0
117285,0
141639,0
104830,0
168592,0
151382,0
63881,0
50498,0
165965,0
147676,0
170447,0
91640,0
96538,0
95916,0
46149,0
177498,0
143588,0
134181,0
116081,0
88085,0
92490,0
137160,0
178891,0
123777,0
142392,0
106688,0
138460,0
95793,0
80858,0
59280,0
62416,0
143604,0
71160,0
145612,0
123576,0
93574,0
181449,0
151119,0
128979,0
60977,0
176429,0
119930,0
164014,0
69311,0
124790,0
98699,0
161618,0
85749,0
90464,0
161731,0
137346,0
117867,0
94071,0
130225,0
122029,0
99429,0
67237,0
165765,0
104658,0
43893,0
52532,0
116441,0
118885,0
63314,0
70123,0
134712,0
138438,0
126753,0
109915,0
113013,0
50840,0
119544,0
49827,0
65300,0
139740,0
141420,0
83484,0
45914,0
137199,0
83845,0
137189,0
88431,0
47082,0
116192,0
173934,0
85401,0
148465,0
57861,0
153023,0
106258,0
90916,0
131824,0
120125,0
162727,0
150832,0
70535,0
106605,0
145598,0
129051,0
104793,0
99070,0
162733,0
62603,0
97505,0
141628,0
80795,0
178356,0
97265,0
172174,0
90582,0
139396,0
150570,0
171816,0
167568,0
82471,0
156467,0
73361,0
66311,0
73878,0
100088,0
107965,0
106369,0
59646,0
90683,0
129212,0
149291,0
93403,0
143815,0
160930,0
90038,0
91908,0
107132,0
140263,0
100532,0
60283,0
175726,0
153967,0
165703,0
89145,0
84346,0
92968,0
172624,0
87989,0
73742,0
66061,0
129677,0
116895,0
145673,0
75285,0
136022,0
99528,0
168771,0
128195,0
146878,0
138410,0
131648,0
95496,0
78669,0
162100,0
91330,0
48172,0
150476,0
128544,0
173535,0
61805,0
147539,0
113019,0
51877,0
157855,0
101943,0
80416,0
182181,0
76411,0
148472,0
63106,0
155252,0
135496,0
92920,0
114601,0
67559,0
62087,0
113233,0
144252,0
58308,0
144439,0
126344,0
100375,0
67592,0
67078,0
88105,0
97452,0
97580,0
147891,0
176214,0
118365,0
104253,0
136481,0
119585,0
138976,0
116827,0
161753,0
94334,0
103493,0
135272,0
112257,0
65215,0
88022,0
98957,0
112596,0
50231,0
87743,0
66525,0
87107,0
145127,0
55279,0
108654,0
103753,0
133270,0
163518,0
65738,0
77854,0
50843,0
43620,0
109547,0
142449,0
164752,0
52163,0
108492,0
100871,0
80937,0
168950,0
135205,0
75139,0
176873,0
116390,0
70985,0
175070,0
65406,0
93576,0
86392,0
60956,0
44226,0
167349,0
93354,0
181094,0
107594,0
64148,0
120426,0
132436,0
138792,0
97056,0
90899,0
114564,0
48527,0
155024,0
133805,0
76235,0
97618,0
173514,0
76494,0
76401,0
112778,0
45616,0
149026,0
110027,0
80534,0
106703,0
150019,0
156810,0
70314,0
145822,0
52453,0
182703,0
91962,0
104245,0
126424,0
168515,0
181073,0
171679,0
160875,0
110635,0
160194,0
80787,0
158926,0
73026,0
66308,0
161896,0
85962,0
101013,0
62866,0
74071,0
74712,0
44080,0
96950,0
175802,0
102950,0
140114,0
146229,0
84005,0
173187,0
143962,0
168687,0
94054,0
83217,0
119702,0
164034,0
117665,0
117196,0
87259,0
124654,0
139452,0
180237,0
158749,0
113942,0
181528,0
164423,0
107255,0
65689,0
44274,0
165078,0
70436,0
134653,0
118691,0
128504,0
100018,0
110138,0
69578,0
168357,0
83715,0
49250,0
180629,0
93559,0
181464,0
98164,0
80871,0
74529,0
161514,0
48068,0
67162,0
103101,0
108064,0
43515,0
48487,0
95351,0
90145,0
85075,0
66310,0
177821,0
173598,0
158039,0
87350,0
111717,0
145935,0
71675,0
98288,0
76047,0
181443,0
149380,0
113965,0
81683,0
166849,0
170575,0
90433,0
60048,0
143063,0
155193,0
160921,0
164483,0
66000,0
134067,0
47074,0
118281,0
177977,0
167984,0
115873,0
88065,0
175447,0
140641,0
44069,0
100477,0
69297,0
136695,0
133939,0
60299,0
